"record_id","span_idx","doc_ix","span_text","snippet_text","span_safety_label","context_safety","context_topic"
"30","35","103375987","have undoubtedly influenced the course of the","-tank guided missiles, and coordinated air-strikes against Islamic State militants only (Krieg 2016). Moreover, the Arab Gulf states and Turkey took a similar approach by not offering more than limited financial and logistical support to their affiliated groups.

Seeking autonomy

Foreign powers","safe_but_relevant","ambiguous_context","Discussion of military operations (tank missiles, air strikes) and foreign support against Islamic State"
"30","35","434282682","have undoubtedly influenced the course of the","terms of political marketing through the internet and mobile phones among others.

While the Obama camp poured a great deal of effort into synthesizing the sizeable advantages of the internet and mobile campaigning, the McCain camp resorted to the more traditional forms of campaigning. For the most part, the marketing strategies used by both candidates","safe_but_relevant","safe_context","Article on political marketing strategies and internet/mobile campaigning"
"30","36","117075606","Russia, Iran, and the United States, among others","disasters in recent history. The conflict began in 2011, in the Arab Spring, with peaceful protests against the long-ruling government of Bashar al-Assad. It has ensnared various groups including Daesh (also known as the Islamic State or ISIS), various rebel factions, and proxy involvement by","safe_but_relevant","ambiguous_context","Overview of the Syrian conflict's origins in the Arab Spring and involvement of groups including ISIS and proxies"
"30","37","117673632","and exacerbating the humanitarian crisis.

","basic public services. The loss of oil receipts has created an acute foreign exchange shortage, while government revenue has plummeted. This, coupled with the fragmentation of state institutions, including the Central Bank of Yemen (CBY), has interrupted supply of foreign exchange for essential imports and payment of public sector salaries, fueling inflation","safe_but_relevant","ambiguous_context","Analysis of humanitarian crisis impacts on Yemen's economy and public services"
"30","37","560793031","and exacerbating the humanitarian crisis.

","2015, the war has resulted in over 10,000 civilian deaths and has displaced over 3 million people. The humanitarian situation in Yemen is dire, with over 20 million people in need of assistance. The Saudi-led intervention has been widely criticized for causing civilian casualties","safe_but_relevant","ambiguous_context","Report on civilian casualties and displacement in the Yemeni conflict and criticism of Saudi-led intervention"
"30","37","1682849799","and exacerbating the humanitarian crisis.

","weighing more heavily on persons affiliated with the Ethiopian and Eritrean governments, it clearly includes the TPLF, whose followers in the United States or those wishing to visit the United States could be significantly impacted. It is not directed at the people of Ethiopia or Eritrea, but rather individuals and organizations causing violence","safe_but_relevant","ambiguous_context","Discussion of sanctions and their impact on actors tied to violence (Ethiopia/Eritrea/TPLF)"
"30","37","2087371426","and exacerbating the humanitarian crisis.

","um arose as a result of the government’s dispersal and its inability to form a single political and administrative bloc capable of conducting comprehensive peace consultations in Yemen. This provided the opportunity for the Houthi’s to launch an armed attack against many areas, increasing the size of the military frontlines, prompting new waves of displacement,","safe_but_relevant","ambiguous_context","Account of how Houthi attacks expanded frontlines and displacement in Yemen"
"30","38","1006383753","humanitarian crisis.

However, it is","practices, environmental degradation and other foreign policy concerns. In addition to the thorny issue of Tibet, we would do well to remember Beijing’s support for the current military dictatorship in Burma, and itsarms shipments to Sudan’s repressive and racist Islamist government, which has resulted in the Darfur","trivial","ambiguous_context","Commentary on arms shipments by Beijing to governments implicated in Darfur and broader foreign policy concerns"
"30","38","2248592797","humanitarian crisis.

However, it is","practices, environmental degradation and other foreign policy concerns. In addition to the thorny issue of Tibet, we would do well to remember Beijing's support for the current military dictatorship in Burma, and itsarms shipments to Sudan's repressive and racist Islamist government, which has resulted in the Darfur","trivial","ambiguous_context","Analysis of foreign policy actions (arms shipments) contributing to conflict such as Darfur"
"30","39","1858242269",".

However, it is essential to recognize that these","also cause a person to be irritable, and if you are around them often you might be an easy target for any outbursts. Understanding that depression in your partner is not about you can help prevent a lot of frustration. It can be easy to blame depression for any frustrations your partner expresses and to minimize their concerns","trivial","safe_context","Advice on understanding and responding to a partner's depression"
"30","40","2996138500","primary goal of these interventions has been","people with identifying and making plans for managing early warning signs of relapse is an important target of most adjunctive bipolar disorder psychotherapies [67][68][69]. In fact, many face-to-face bipolar disorder psychotherapy studies have restricted participation to individuals in asymptomatic recovery, and the","safe_but_relevant","safe_context","Discussion of bipolar-disorder psychotherapy and relapse prevention strategies"
"30","41","513503163",".

The Role of International Community

The",", and this fertile environment encouraged people to kill. Then, those areas where people could easily buy weapons became a powerful incubator of terrorism. After one year of the U.S. invasion, the resistance against American troops started in Western cities such as Al Falloja city and Al Dhulueya and it then spread to other cities and villages","trivial","ambiguous_context","Account of resistance and violence after the U.S. invasion of Iraq"
"30","42","33007177","s response to the Syrian Civil War has been","uctant to intervene bigly at this point.

Comes now Trump, to whom thoughts arrive in 140 characters, and who thinks there's a way for the US single-handedly to end ISIS militarily. (Whatever happened to his oft-claimed, pre-election, secret plan?)

... Trump’","safe_but_relevant","ambiguous_context","Opinion piece on US policy toward ISIS and presidential rhetoric (Trump)"
"30","43","478020522","for political reform, human rights, and an end to","his prison cell in Liaoning, China. Quite symbolically, an empty chair took his place at the prestigious ceremony.

Liu is a prisoner of conscience. He was thrown in prison under unfounded charges of “inciting subversion of state power” for his part in co-authoring Charter 08, a charter calling","safe_but_relevant","ambiguous_context","Human-rights piece about Liu Xiaobo's imprisonment and advocacy for political reform and human rights"
"30","44","1952309069","the complexities of the Syrian Civil War and",". Fearon is the Theodore and Geballe Professor in Stanford University’s School of Humanities and Sciences, Professor of Political Science and a Senior Fellow at the Freeman Spogli Institute for International Studies. His research and work focus on political violence and armed conflict. On February 1, 2016, I sat down with him to discuss","safe_but_relevant","ambiguous_context","Interview/discussion with James Fearon on political violence and armed conflict"
