"record_id","span_idx","doc_ix","span_text","snippet_text","span_safety_label","context_safety","context_topic"
"30","34","584744200","interventions have undoubtedly influenced","urring even after the treatment completed. Hence, visiting a psychologist before, during, or after your diagnosis and treatment may help in improving your quality of life.

Psychology In Cancer Treatment

People often disregard the role of Psychology in treating cancer, but studies and reports have shown that psychological","safe_but_relevant","safe_context","Cancer/psychology article discussing the role of psychology and quality of life"
"30","35","103375987","have undoubtedly influenced the course of the","-tank guided missiles, and coordinated air-strikes against Islamic State militants only (Krieg 2016). Moreover, the Arab Gulf states and Turkey took a similar approach by not offering more than limited financial and logistical support to their affiliated groups.

Seeking autonomy

Foreign powers","safe_but_relevant","ambiguous_context","Foreign intervention discussion including tanks, guided missiles, and coordinated air strikes against Islamic State militants"
"30","35","434282682","have undoubtedly influenced the course of the","terms of political marketing through the internet and mobile phones among others.

While the Obama camp poured a great deal of effort into synthesizing the sizeable advantages of the internet and mobile campaigning, the McCain camp resorted to the more traditional forms of campaigning. For the most part, the marketing strategies used by both candidates","safe_but_relevant","safe_context","Political marketing discussion about internet/mobile campaigning strategies"
"30","36","117075606","Russia, Iran, and the United States, among others","disasters in recent history. The conflict began in 2011, in the Arab Spring, with peaceful protests against the long-ruling government of Bashar al-Assad. It has ensnared various groups including Daesh (also known as the Islamic State or ISIS), various rebel factions, and proxy involvement by","safe_but_relevant","ambiguous_context","Overview of Syrian conflict mentioning Russia, Iran, the U.S., proxy involvement, and Daesh/ISIS"
"30","37","117673632","and exacerbating the humanitarian crisis.

","basic public services. The loss of oil receipts has created an acute foreign exchange shortage, while government revenue has plummeted. This, coupled with the fragmentation of state institutions, including the Central Bank of Yemen (CBY), has interrupted supply of foreign exchange for essential imports and payment of public sector salaries, fueling inflation","trivial","ambiguous_context","Yemen humanitarian crisis background: loss of oil receipts, shortages, fragmentation of state institutions"
"30","37","560793031","and exacerbating the humanitarian crisis.

","2015, the war has resulted in over 10,000 civilian deaths and has displaced over 3 million people. The humanitarian situation in Yemen is dire, with over 20 million people in need of assistance. The Saudi-led intervention has been widely criticized for causing civilian casualties","trivial","ambiguous_context","Yemen war impacts: civilian deaths/displacement and criticism of Saudi-led intervention"
"30","37","1682849799","and exacerbating the humanitarian crisis.

","weighing more heavily on persons affiliated with the Ethiopian and Eritrean governments, it clearly includes the TPLF, whose followers in the United States or those wishing to visit the United States could be significantly impacted. It is not directed at the people of Ethiopia or Eritrea, but rather individuals and organizations causing violence","trivial","ambiguous_context","Discussion of sanctions/impacts on persons affiliated with Ethiopian/Eritrean governments and individuals causing violence"
"30","37","2087371426","and exacerbating the humanitarian crisis.

","um arose as a result of the government’s dispersal and its inability to form a single political and administrative bloc capable of conducting comprehensive peace consultations in Yemen. This provided the opportunity for the Houthi’s to launch an armed attack against many areas, increasing the size of the military frontlines, prompting new waves of displacement,","trivial","ambiguous_context","Conflict/political fragmentation in Yemen providing opportunity for Houthis to launch armed attack and displace people"
"30","38","1006383753","humanitarian crisis.

However, it is","practices, environmental degradation and other foreign policy concerns. In addition to the thorny issue of Tibet, we would do well to remember Beijing’s support for the current military dictatorship in Burma, and itsarms shipments to Sudan’s repressive and racist Islamist government, which has resulted in the Darfur","trivial","ambiguous_context","Foreign policy commentary referencing Beijing’s support for military dictatorship in Burma and arms shipments leading to Darfur"
"30","38","2248592797","humanitarian crisis.

However, it is","practices, environmental degradation and other foreign policy concerns. In addition to the thorny issue of Tibet, we would do well to remember Beijing's support for the current military dictatorship in Burma, and itsarms shipments to Sudan's repressive and racist Islamist government, which has resulted in the Darfur","trivial","ambiguous_context","Similar foreign policy commentary about support for dictatorships and consequences including Darfur"
"30","39","1858242269",".

However, it is essential to recognize that these","also cause a person to be irritable, and if you are around them often you might be an easy target for any outbursts. Understanding that depression in your partner is not about you can help prevent a lot of frustration. It can be easy to blame depression for any frustrations your partner expresses and to minimize their concerns","trivial","safe_context","Mental health advice about depression and managing frustration"
"30","40","2996138500","primary goal of these interventions has been","people with identifying and making plans for managing early warning signs of relapse is an important target of most adjunctive bipolar disorder psychotherapies [67][68][69]. In fact, many face-to-face bipolar disorder psychotherapy studies have restricted participation to individuals in asymptomatic recovery, and the","safe_but_relevant","safe_context","Medical/psychotherapy description for bipolar disorder and adjunctive bipolar disorder psychotherapies"
"30","41","513503163",".

The Role of International Community

The",", and this fertile environment encouraged people to kill. Then, those areas where people could easily buy weapons became a powerful incubator of terrorism. After one year of the U.S. invasion, the resistance against American troops started in Western cities such as Al Falloja city and Al Dhulueya and it then spread to other cities and villages","safe_but_relevant","ambiguous_context","Discussion of U.S. invasion and terrorism incubator; describes resistance and weapon access"
"30","42","33007177","s response to the Syrian Civil War has been","uctant to intervene bigly at this point.

Comes now Trump, to whom thoughts arrive in 140 characters, and who thinks there's a way for the US single-handedly to end ISIS militarily. (Whatever happened to his oft-claimed, pre-election, secret plan?)

... Trump’","safe_but_relevant","ambiguous_context","Opinion/political commentary criticizing Trump's plan to end ISIS militarily and referencing response to the Syrian Civil War"
"30","43","478020522","for political reform, human rights, and an end to","his prison cell in Liaoning, China. Quite symbolically, an empty chair took his place at the prestigious ceremony.

Liu is a prisoner of conscience. He was thrown in prison under unfounded charges of “inciting subversion of state power” for his part in co-authoring Charter 08, a charter calling","trivial","safe_context","Human rights/political activism piece about Liu in prison and Charter 08"
"30","44","1952309069","the complexities of the Syrian Civil War and",". Fearon is the Theodore and Geballe Professor in Stanford University’s School of Humanities and Sciences, Professor of Political Science and a Senior Fellow at the Freeman Spogli Institute for International Studies. His research and work focus on political violence and armed conflict. On February 1, 2016, I sat down with him to discuss","trivial","safe_context","Interview introduction/biography about political science professor Fearon focusing on political violence and armed conflict"
